flowKey,minFiat,meanFiat,maxFiat,stdFiat,minBiat,meanBiat,maxBiat,stdBiat,minFpkt,meanFpkt,maxFpkt,stdFpkt,minBpkt,meanBpkt,maxBpkt,stdBpkt,protocol,duration,hasRTCP,fPackets,fBytes,bPackets,bBytes,label
"TCP: 109.244.216.125:8081,172.16.105.71:57265",20,26245,78608,37026.24941848688,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,78735,0,4,1424,1,0,No Label
"TCP: 109.244.244.154:8015,172.16.105.71:56849",10,28076.666666666668,83907,39478.20109320529,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,84230,0,4,312,1,0,No Label
"TCP: 120.241.25.185:8080,172.16.105.71:65049",457,48988.5,97520,48531.5,94856,94856,94856,0,0,250.66666666666666,752,354.4961996348558,0,0,0,0,6,192306,0,3,752,2,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55394",56,14064,42042,19783.439606566568,0,0,0,0,0,322.75,1291,559.0193981428552,0,0,0,0,6,42192,0,4,1291,1,0,No Label
"TCP: 172.16.105.71:64524,175.27.12.224:8081",22,10718.666666666666,32046,15080.72609510416,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,32156,0,4,1424,1,0,No Label
"UDP: 106.55.127.74:443,172.16.105.71:59430",4121,16360,28599,12239,0,0,0,0,30,515.3333333333334,1350,592.8042584942258,28,689,1350,661,17,32720,0,3,1546,2,1378,No Label
"TCP: 172.16.105.71:57146,175.27.0.70:8081",53,18690.666666666668,55912,26319.46643751646,0,0,0,0,0,350.75,1403,607.5168207547837,0,0,0,0,6,56072,0,4,1403,1,0,No Label
"TCP: 119.29.29.98:80,192.168.190.253:55407",11,14804.333333333334,44316,20867.922086835148,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,44413,0,4,353,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55484",76,23494,70324,33113.810653562665,0,0,0,0,0,254.75,1019,441.2399432281715,0,0,0,0,6,70482,0,4,1019,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57722",26,10845,32185,15090.149126720606,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,32535,0,4,517,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57848",69,10223.666666666666,30302,14197.838857453702,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,30671,0,4,517,1,0,No Label
"TCP: 120.241.25.185:8080,172.16.105.71:57703",343,19234,38125,18891,27370,27370,27370,0,0,250.66666666666666,752,354.4961996348558,0,0,0,0,6,65438,0,3,752,2,0,No Label
"TCP: 172.16.105.71:64681,180.109.156.154:443",52,15266.666666666666,45634,21472.962244542683,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,45800,0,4,313,1,0,No Label
"TCP: 109.244.249.245:8005,172.16.105.71:56452",44,14451,43082,20245.31209934784,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,43353,0,4,312,1,0,No Label
"TCP: 119.29.29.98:80,192.168.190.253:55469",14,48695.333333333336,145987,68795.60335919408,0,0,0,0,0,92.25,369,159.78168699822893,0,0,0,0,6,146086,0,4,369,1,0,No Label
"TCP: 172.16.105.71:57173,175.27.0.70:8081",17,15038.666666666666,45016,21197.19280680555,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,45116,0,4,1424,1,0,No Label
"TCP: 183.47.114.153:8003,192.168.190.253:55506",100,13876,41310,19398.827249776383,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,41628,0,4,312,1,0,No Label
"TCP: 172.16.105.71:57074,183.2.144.71:8080",439,14600.333333333334,25391,10461.727751932543,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,43801,0,4,286,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55396",53,15789,47234,22234.975466593165,0,0,0,0,0,322.75,1291,559.0193981428552,0,0,0,0,6,47367,0,4,1291,1,0,No Label
"TCP: 114.222.113.91:443,172.16.105.71:57680",931,13188.5,25446,12257.5,70561,70561,70561,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,95946,0,3,184,2,0,No Label
"TCP: 109.244.249.245:8011,172.16.105.71:57430",3,13754.333333333334,41047,19299.02010177949,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,41263,0,4,312,1,0,No Label
"TCP: 109.244.249.245:8008,172.16.105.71:56844",72,30108.666666666668,90090,42413.22417464733,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,90326,0,4,312,1,0,No Label
"TCP: 109.244.246.240:8012,172.16.105.71:64614",537,58932.333333333336,175704,82570.03771479228,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,176797,0,4,312,1,0,No Label
"TCP: 106.55.130.33:443,172.16.105.71:56793",21,7158.333333333333,21218,9942.073101499283,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,21475,0,4,517,1,0,No Label
"TCP: 172.16.105.71:56424,175.27.0.70:8081",215,16410.5,32606,16195.5,38594,38594,38594,0,0,339.6666666666667,1019,480.3612066860613,0,0,0,0,6,71123,0,3,1019,2,0,No Label
"TCP: 172.16.105.71:57174,175.27.0.70:8081",42,17550.666666666668,52520,24727.060498346516,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,52652,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:56739,180.102.59.24:443",46,9610.333333333334,28689,13490.670018777995,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,28831,0,4,313,1,0,No Label
"TCP: 172.16.105.71:56391,175.27.0.70:8081",113,19160,38207,19047,106503,106503,106503,0,0,462.3333333333333,1387,653.838070337161,0,0,0,0,6,144636,0,3,1387,2,0,No Label
"TCP: 109.244.249.245:8009,172.16.105.71:64473",126,70224,210350,99084.04894162665,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,210672,0,4,312,1,0,No Label
"TCP: 172.16.105.71:65021,180.101.245.13:80",191,25502,50813,25311,30776,30776,30776,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,81413,0,3,286,2,0,No Label
"TCP: 172.16.105.71:65093,175.27.0.70:8081",63,12155.333333333334,36310,17079.932988419154,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,36466,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:64458,175.27.12.224:8081",70,14920.333333333334,44517,20928.046768763576,0,0,0,0,0,302.75,1211,524.3783819914776,0,0,0,0,6,44761,0,4,1211,1,0,No Label
"TCP: 42.187.184.17:8001,172.16.105.71:57433",147,15409,45779,21474.92497464582,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,46227,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55455",6,32409.333333333332,97177,45797.6590692387,0,0,0,0,0,350.75,1360,582.9551333507579,0,0,0,0,6,97228,0,4,1403,1,0,No Label
"UDP: 109.244.129.104:443,172.16.105.71:54880",38835,39537,40239,702,0,0,0,0,30,516.6666666666666,1350,592.0210206478221,28,689,1350,661,17,79074,0,3,1550,2,1378,No Label
"TCP: 109.244.244.21:8001,172.16.105.71:57864",21,20490.333333333332,61298,28855.427384732247,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,61471,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55573",17,12995.333333333334,38875,18299.71479437741,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,38986,0,4,1147,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64582",16,22299.666666666668,66799,31465.792604385835,0,0,0,0,0,290.75,1163,503.5937723006511,0,0,0,0,6,66899,0,4,1163,1,0,No Label
"TCP: 109.244.244.240:8004,172.16.105.71:64475",66,71096.66666666667,212930,100291.35499245297,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,213290,0,4,312,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:65005",26,64360.333333333336,192707,90754.89354789023,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,193081,0,4,353,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61442",45,33567.666666666664,100575,47381.34232890504,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,100703,0,4,970,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55399",14,16786,50280,23683.84332549653,0,0,0,0,0,318.75,1275,552.0911949125797,0,0,0,0,6,50358,0,4,1275,1,0,No Label
"TCP: 119.147.190.177:8080,172.16.105.71:56354",6607,14785,28138,9521.255484441115,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,44355,0,4,286,1,0,No Label
"TCP: 172.16.105.71:64499,175.27.12.224:8081",13,17501.666666666668,52405,24680.40217572549,0,0,0,0,0,330.75,1323,572.8758046034062,0,0,0,0,6,52505,0,4,1323,1,0,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:57121",20,55381.666666666664,166033,78242.31366864238,0,0,0,0,0,338.75,1355,586.7322110639572,0,0,0,0,6,166145,0,4,1355,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56813",10,12859.666666666666,38322,18004.848538349022,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,38579,0,4,517,1,0,No Label
"TCP: 121.51.141.40:443,172.16.105.71:64653",100,53705.666666666664,160907,75802.78986217387,0,0,0,0,0,83.5,334,144.62624243200125,0,0,0,0,6,161117,0,4,334,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57057",10,11391,33889,15908.853447058968,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,34173,0,4,517,1,0,No Label
"TCP: 113.96.18.231:8011,192.168.190.253:55505",110,36000,54154,25378.63610729833,0,0,0,0,0,156,312,156,0,0,0,0,6,108000,0,4,624,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55488",54,15804.666666666666,47298,22269.14980166259,0,0,0,0,0,266.75,1067,462.02455291899804,0,0,0,0,6,47414,0,4,1067,1,0,No Label
"TCP: 172.16.105.71:57702,180.102.59.24:443",50,11709,34965,16444.494782955986,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,35127,0,4,313,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55823",219,17039,50653,23768.68971286946,0,0,0,0,0,326.75,1307,565.9476013731306,0,0,0,0,6,51117,0,4,1307,1,0,No Label
"TCP: 109.244.170.221:8007,172.16.105.71:64642",58,111353.66666666667,333834,157317.35890725968,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,334061,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57636",22,11039,32787,15378.601518560348,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,33117,0,4,517,1,0,No Label
"TCP: 117.62.243.162:80,172.16.105.71:56342",95,15602.666666666666,23968,10976.937227154434,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,46808,0,4,286,1,0,No Label
"TCP: 172.16.105.71:65237,175.27.203.247:8010",75,306167,612259,306092,15421637,15421637,15421637,0,0,0,0,0,0,0,0,0,6,16033569,0,3,0,2,0,No Label
"TCP: 172.16.105.71:56350,180.101.245.60:80",481,15229,28414,11457.031290871122,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,45687,0,4,286,1,0,No Label
"TCP: 81.69.100.121:8081,172.16.105.71:57620",56,16805.333333333332,50246,23646.134022757764,0,0,0,0,0,274.75,1099,475.88095937954904,0,0,0,0,6,50416,0,4,1099,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61269",54,123195.33333333333,369363,174066.83274025016,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,369586,0,4,970,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55472",61,18745.666666666668,56070,26392.29559717928,0,0,0,0,0,278.75,1115,482.80916260982457,0,0,0,0,6,56237,0,4,1115,1,0,No Label
"TCP: 172.16.105.71:56374,175.27.0.70:8081",91,20363,40635,20272,36231,36231,36231,0,0,446.3333333333333,1339,631.2106533391915,0,0,0,0,6,76789,0,3,1339,2,0,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:57127",59,24155,48251,24096,59102,59102,59102,0,0,441,1323,623.668181006535,0,0,0,0,6,107245,0,3,1323,2,0,No Label
"TCP: 109.244.249.223:8019,172.16.105.71:64468",46,71295.33333333333,213653,100662.08791242554,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,213886,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55597",7,32897.333333333336,98583,46446.796519123774,0,0,0,0,0,322.75,1291,559.0193981428552,0,0,0,0,6,98692,0,4,1291,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55585",16,48642,145801,68701.79824429634,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,145926,0,4,1360,1,0,No Label
"TCP: 109.244.154.131:443,172.16.105.71:64683",22,28505.666666666668,75488,33470.681601797245,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,85517,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:64001",26,19799.333333333332,59095,27786.421316095308,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,59398,0,4,970,1,0,No Label
"UDP: 106.55.127.74:443,172.16.105.71:55455",0,0,0,0,0,271,813,383.2518754031088,1350,1350,1350,0,28,1019.5,1350,572.4427919015139,17,22950,0,1,1350,4,4078,No Label
"TCP: 172.16.105.71:65124,175.27.0.70:8081",64,42940,85816,42876,133778,133778,133778,0,0,377,1131,533.1585130146568,0,0,0,0,6,219378,0,3,1131,2,0,No Label
"TCP: 172.16.105.71:57639,180.101.245.60:80",1142,14901,41095,18529.840276339855,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,44703,0,4,286,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64600",22,441080,1007028,420486.5476120094,0,0,0,0,0,0,0,0,0,0,0,0,6,1323240,0,4,0,1,0,No Label
"TCP: 172.16.105.71:56377,175.27.0.70:8081",20,11615,34738,16350.452980473252,0,0,0,0,0,318.75,1275,552.0911949125797,0,0,0,0,6,34845,0,4,1275,1,0,No Label
"TCP: 109.244.228.96:443,172.16.105.71:56799",49,12386,37014,17414.635932647765,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,37158,0,4,316,1,0,No Label
"TCP: 172.16.105.71:65098,175.27.0.70:8081",12,26118,78274,36879.86836563638,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,78354,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:65078,175.27.0.70:8081",18,13617,40744,19181.707553465272,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,40851,0,4,1424,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55591",23,26573,79612,37504.244835307196,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,79719,0,4,1360,1,0,No Label
"TCP: 109.244.170.61:8007,172.16.105.71:56808",94,12264.666666666666,36447,17099.615089884985,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,36794,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57054",19,8590.333333333334,25412,11895.436445218063,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,25771,0,4,517,1,0,No Label
"TCP: 172.16.105.71:65088,175.27.0.70:8081",63,13598,40619,19106.742806314913,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,40794,0,4,1424,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:65002",29,83885.66666666667,251500,118521.23861523252,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,251657,0,4,353,1,0,No Label
"TCP: 109.244.248.119:8000,172.16.105.71:56839",184,48884,90823,37310.7707505487,0,0,0,0,0,156,312,156,0,0,0,0,6,146652,0,4,624,1,0,No Label
"TCP: 172.16.105.71:57167,175.27.0.70:8081",75,25117,75188,35405.5440385636,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,75351,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:64522,175.27.12.224:8081",18,39093,117172,55210.197977064585,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,117279,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:64541,175.27.12.224:8081",52,17162,51349,24173.86328247928,0,0,0,0,0,314.75,1259,545.1629916823041,0,0,0,0,6,51486,0,4,1259,1,0,No Label
"TCP: 172.16.105.71:56422,175.27.0.70:8081",91,30736.333333333332,92006,43324.19762929514,0,0,0,0,0,246.75,987,427.38353676762046,0,0,0,0,6,92209,0,4,987,1,0,No Label
"TCP: 119.29.29.98:80,192.168.190.253:55849",65960,65960,65960,0,0,42527,85054,42527,0,176.5,353,176.5,0,56,168,79.19595949289332,6,150816,0,2,353,3,168,No Label
"TCP: 172.16.105.71:64629,180.109.156.154:443",93,97248,291475,137339.2329695585,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,291744,0,4,313,1,0,No Label
"TCP: 172.16.105.71:64651,180.109.156.154:443",70,23101.666666666668,69058,32496.06429844834,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,69305,0,4,313,1,0,No Label
"TCP: 172.16.105.71:56434,180.109.156.154:443",101,6429.666666666667,19067,8935.947826367137,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,19289,0,4,313,1,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:57655",244,22115,43986,21871,72337,72337,72337,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,116077,0,3,517,2,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:64418",88,136867,273646,136779,217994,217994,217994,0,0,117.66666666666667,353,166.40579583923417,0,84,168,84,6,491521,0,3,353,2,168,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64592",180,95992,191804,95812,148692,148692,148692,0,0,382.3333333333333,1147,540.7009853473133,0,0,0,0,6,340424,0,3,1147,2,0,No Label
"TCP: 109.244.170.50:8015,172.16.105.71:57115",1004161,3757552.5,8009328,2682751.833291937,0,0,0,0,0,0,0,0,0,0,0,0,6,15030210,0,5,0,0,0,No Label
"TCP: 172.16.105.71:64539,175.27.12.224:8081",15,15720.333333333334,47072,22168.989186599272,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,47161,0,4,1131,1,0,No Label
"TCP: 109.244.248.119:8000,172.16.105.71:56451",40,15045.333333333334,44846,21072.427883110406,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,45136,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56755",212,17099,33986,16887,21865,21865,21865,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,55681,0,3,517,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55431",112,60437.5,120763,60325.5,68528,68528,68528,0,0,334.3333333333333,1003,472.8187343534048,0,0,0,0,6,189220,0,3,1003,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65271",53,418812.6666666667,1000194,424189.31294280494,0,0,0,0,0,0,0,0,0,0,0,0,6,1256438,0,4,0,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55391",63,22026,65917,31035.627022289507,0,0,0,0,0,234.75,939,406.5989270767939,0,0,0,0,6,66078,0,4,939,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55526",63,13366.333333333334,39970,18811.63314429546,0,0,0,0,0,338.75,1355,586.7322110639572,0,0,0,0,6,40099,0,4,1355,1,0,No Label
"TCP: 172.16.105.71:57141,175.27.0.70:8081",117,35421,70725,35304,66594,66594,66594,0,0,435.6666666666667,1307,616.1257086738783,0,0,0,0,6,137250,0,3,1307,2,0,No Label
"TCP: 180.109.159.213:8013,192.168.190.253:55510",176,40625,61756,28611.337414854737,0,0,0,0,0,156,312,156,0,0,0,0,6,121875,0,4,624,1,0,No Label
"TCP: 109.244.246.240:8014,172.16.105.71:56548",7,11539,34385,16154.806673763282,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,34617,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55587",187,41698.666666666664,124078,58251.57854418101,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,125096,0,4,1360,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56469",41,11063,32912,15449.781163498725,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,33189,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:60837",51,26788,80217,37780.012678663836,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,80364,0,4,970,1,0,No Label
"TCP: 119.29.29.98:80,192.168.190.253:55453",59,35182,105363,49625.468105264925,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,105546,0,4,353,1,0,No Label
"TCP: 109.244.249.149:80,172.16.105.63:63810",45004904,45007469.25,45011630,2759.6499211856567,0,0,0,0,1,1,1,0,0,0,0,0,6,180029877,0,5,5,0,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65197",16,21334.666666666668,63908,30103.90403622464,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,64004,0,4,1195,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:60873",22,60162.666666666664,180338,84976.80415004765,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,180488,0,4,970,1,0,No Label
"TCP: 117.62.243.162:8080,172.16.105.71:57065",396,15182.333333333334,26629,10966.847080582864,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,45547,0,4,286,1,0,No Label
"TCP: 172.16.105.71:64464,180.109.156.154:443",89,36959.666666666664,81510,33680.63509232304,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,110879,0,4,313,1,0,No Label
"TCP: 172.16.105.71:64513,175.27.12.224:8081",19,27390.333333333332,82073,38666.492172020065,0,0,0,0,0,314.75,1259,545.1629916823041,0,0,0,0,6,82171,0,4,1259,1,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:57084",12,15379.666666666666,45829,21531.246663602386,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,46139,0,4,517,1,0,No Label
"TCP: 172.16.105.71:65012,182.254.116.116:80",176,97502.5,194829,97326.5,278311,278311,278311,0,0,39.666666666666664,119,56.09713797413277,0,89,178,89,6,473037,0,3,119,2,178,No Label
"TCP: 172.16.105.71:57102,180.102.59.24:443",108,9833,29227,13713.647970786864,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,29499,0,4,313,1,0,No Label
"TCP: 112.60.13.198:443,172.16.105.71:56466",61,7491.666666666667,22153,10367.449745343461,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,22475,0,4,517,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55839",17,25222.666666666668,75576,35605.1913287312,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,75668,0,4,1360,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56468",16,13379.333333333334,39897,18751.016049507525,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,40138,0,4,517,1,0,No Label
"TCP: 172.16.105.71:56381,175.27.0.70:8081",9,15797.666666666666,47288,22267.05656844259,0,0,0,0,0,374.75,1424,606.5580660579826,0,0,0,0,6,47393,0,4,1499,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:60805",22,15541.333333333334,46419,21833.906419959658,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,46624,0,4,970,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55837",41,17568.666666666668,52554,24738.382948141312,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,52706,0,4,1360,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55490",15,22236.666666666668,66620,31383.765530746765,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,66710,0,4,1360,1,0,No Label
"TCP: 172.16.105.71:56746,175.27.203.247:8002",208,15459.666666666666,45850,21489.260299559457,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,46379,0,4,312,1,0,No Label
"TCP: 42.194.252.52:443,192.168.190.253:55456",54,18968.333333333332,56604,26612.551754555385,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,56905,0,4,517,1,0,No Label
"TCP: 42.187.128.15:8003,172.16.105.71:56454",1013586,3760897.25,8005745,2678094.071932535,0,0,0,0,0,0,0,0,0,0,0,0,6,15043589,0,5,0,0,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57866",236,29420.5,58605,29184.5,104518,104518,104518,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,162864,0,3,517,2,0,No Label
"TCP: 109.244.244.92:8014,172.16.105.71:57113",138,11205,33161,15525.406553989711,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,33615,0,4,312,1,0,No Label
"TCP: 159.75.57.36:443,172.16.105.71:64656",28,29219.666666666668,87344,41100.24626311731,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,87659,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56476",131,18548,36965,18417,50512,50512,50512,0,0,409,1227,578.4133470105959,0,0,0,0,6,87404,0,3,1227,2,0,No Label
"TCP: 109.244.170.221:8005,172.16.105.71:57529",82,15848.666666666666,47214,22178.74594190473,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,47546,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55494",61,33963.666666666664,101721,47911.673882491545,0,0,0,0,0,314.75,1259,545.1629916823041,0,0,0,0,6,101891,0,4,1259,1,0,No Label
"TCP: 114.222.112.94:8080,172.16.105.71:56347",176,11578,22980,11402,21436,21436,21436,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,44264,0,3,286,2,0,No Label
"TCP: 109.244.170.50:8015,172.16.105.71:64640",143,107711.33333333333,322679,152005.1104937667,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,323134,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55718",17,17644,52826,24877.44814083631,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,52932,0,4,1147,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55843",81,19613.333333333332,58071,27194.805954242234,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,58840,0,4,1360,1,0,No Label
"TCP: 81.69.100.121:8081,172.16.105.71:65179",69,21283,63622,29938.216056850593,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,63849,0,4,1147,1,0,No Label
"TCP: 117.62.243.162:8080,172.16.105.71:64432",1188,13134.5,25081,11946.5,182154,182154,182154,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,207166,0,3,286,2,0,No Label
